시가,고가,저가,종가,거래량,거래대금,등락률
2360,2365,2325,2345,20971,49276435,-0.42
22050,22400,22050,22400,207,4591250,1.59
1605,1645,1560,1600,267636,427134435,-0.62
933,947,928,937,40175,37534662,0.43
22400,22800,22300,22700,10955,247465750,1.11
87800,89200,86900,87100,30944,2721035600,0.11
5690,5940,5690,5800,438277,2541346260,1.22
2185,2240,2185,2205,182402,400964510,0.92
1190,1195,1175,1190,83508,99008095,0.42
8630,8810,8630,8720,41569,362728740,1.75
2850,2850,2815,2815,4044,11434380,-0.71
5820,5850,5790,5820,2751,15989310,0.0
2685,2710,2600,2615,170915,448644405,-1.69
2895,2905,2870,2890,423,1225870,-0.34
3075,3140,3060,3135,20464,63696910,1.95
6290,6430,6290,6400,46650,297188860,2.89
8440,8750,8440,8720,8387,72506980,1.87
16600,17100,16600,16850,750,12539100,1.51
2655,2670,2600,2615,32648,85479820,-1.13
57800,57900,57000,57500,54608,3130419400,0.7
54000,55000,54000,54900,109,5940200,-0.18
2355,2355,2310,2330,6454,14919185,-0.43
0,0,0,2525,0,0,0.0
19100,19100,18850,19000,5074,96391300,0.53
8600,10400,8600,8900,1028637,9767418250,4.46
2905,2965,2905,2935,102228,300563505,1.03
44900,45200,44300,44800,14152,630383650,-0.99
5820,5840,5760,5790,9483,54887080,-0.69
106500,107500,105500,106500,28526,3031334000,0.95
6720,7030,6660,6810,741058,5093084850,3.18
14350,14350,14100,14200,86992,1236672000,0.35
1230,1270,1230,1250,107251,133490760,1.63
1230,1255,1220,1235,129433,159501320,1.23
3005,3040,3000,3035,47609,143580530,1.0
22650,23400,22650,23200,41652,960269200,2.88
1760,1785,1760,1775,65098,115319350,0.57
4805,4850,4770,4850,22528,108117525,2.0
5100,5180,5100,5160,4668,24055130,0.39
14700,14800,14700,14800,293,4307300,1.02
762,770,760,768,8779,6686513,0.79
1670,1725,1670,1720,64236,109193380,2.99
2220,2225,2150,2215,138609,305030745,1.37
7220,7420,7220,7340,4964,36444280,1.8
24750,24900,24650,24900,663,16455800,0.81
2765,2805,2760,2785,23043,64108590,0.72
7940,8070,7940,8070,5134,40963410,1.64
29350,31500,28900,31250,2133211,65376278850,8.7
19950,22900,19950,21600,754553,16370907050,9.37
3610,3690,3560,3650,460525,1671836640,0.0
76800,77000,76500,76900,162,12448700,0.52
93900,96300,91900,95400,3039,287658100,3.14
1360,1385,1360,1370,121406,166157200,1.11
22700,23050,22700,23000,29649,679692850,2.22
25200,25800,25200,25800,1305,33375550,1.57
18600,20000,18150,18950,1455,27544900,1.34
18750,19150,18700,18900,10428,197239800,1.34
2070,2150,2070,2130,257079,545414005,2.9
71300,72300,68900,69900,246802,17429549400,0.58
7170,7270,7080,7230,939138,6740486620,2.55
31300,31550,30900,31400,28143,879528700,1.95
6580,6680,6420,6490,917728,6022360710,1.56
16200,16450,15950,16300,9824,159630450,2.52
5820,5880,5800,5870,20977,122512510,0.86
23450,24400,23350,24150,191424,4594116850,4.32
52900,58500,52900,55100,5299,299361500,4.16
4540,4565,4435,4470,601133,2680665240,-1.32
15300,16300,15300,15850,62563,996896750,4.97
965,985,945,946,156386,150181267,-1.97
22900,23100,22500,23050,86596,1971670350,1.99
21100,21100,20650,21000,11552,241823300,1.45
9110,9150,8940,9000,10703,96482930,0.0
11650,11850,11550,11550,6807,79100950,0.0
4330,4350,4265,4340,38379,165035585,0.58
15900,16000,15600,15900,85033,1343567750,0.63
6010,6110,5980,6090,11235,68007020,1.67
41550,42300,41350,41750,97,4034500,1.09
19100,19400,19100,19200,15079,289995050,1.05
79900,79900,79600,79600,119,9497700,-0.5
141500,149500,135500,144500,93313,13255586500,3.21
1570,1585,1555,1580,273656,429756390,1.28
171000,171500,170000,170000,23,3919500,0.0
88000,90200,86600,89000,15515,1375380600,3.25
28300,29000,28300,28650,10327,296332650,1.24
56400,56500,55900,56000,1333,74977900,0.54
796,809,796,805,35104,28115248,1.77
49900,50700,49150,50600,12165,611318250,3.48
5280,5420,5260,5400,10778,57674660,2.86
30650,30800,30250,30450,177,5415050,-0.65
5870,5870,5760,5790,3673,21332600,-1.53
2900,2945,2900,2925,21577,62894360,0.86
7040,7500,7040,7280,89515,659351040,2.82
5430,5790,5400,5710,67995,382170400,4.77
3590,3590,3525,3550,25341,89950785,-0.42
3600,3730,3600,3710,10920,40333590,3.06
14800,15100,14550,14800,113875,1676777700,0.0
10550,11300,10450,11100,826166,9072927950,6.73
1650,1670,1645,1665,300319,498262200,0.91
14600,14600,14550,14550,51,744550,1.75
5430,5430,5400,5400,24,129710,-0.55
813,821,807,816,23957,19530033,0.99
63500,63900,62800,63600,36,2285900,1.27
1015,1020,1000,1010,39427,39641195,0.0
971,986,969,985,102561,100582434,1.76
74500,74900,72900,73000,725262,53436663700,-0.68
31750,31950,31300,31750,471197,14898506900,1.44
65200,67000,64200,67000,196528,12925553600,4.52
2805,2850,2785,2825,37908,106508850,0.89
0,0,0,4100,0,0,0.0
595,604,595,602,28685,17165665,0.67
18150,18650,17950,18200,8546,155562950,0.83
18000,18100,17750,17950,7564,135551250,1.41
20500,20500,19950,20300,42605,857495350,1.0
1050,1055,1040,1045,51739,54192095,0.48
5440,5470,5350,5470,33793,182875820,0.92
5750,5830,5700,5800,20953,121190480,0.17
7600,7800,7600,7640,1432,10962850,1.06
18850,19400,18750,19200,147938,2834277250,3.5
8320,8320,8280,8300,130,1077500,0.97
8470,8570,8410,8450,50376,426495330,-0.24
58800,60300,58100,60100,30565,1811353500,3.09
9570,9700,9410,9600,3077,29472150,0.31
47400,48250,46500,47200,293293,13911515600,1.83
14600,14650,14200,14400,184401,2653320100,0.7
969,983,968,980,16590,16154619,0.1
22350,22600,22300,22550,8238,184906100,0.89
15500,15500,15150,15400,7799,119069050,0.33
27850,27850,27800,27800,13,361900,0.36
15750,16300,15750,16050,202,3211250,1.9
51600,52000,51000,51400,70874,3646482800,0.59
27100,27100,26650,26750,513,13760400,-0.74
10350,10450,10300,10400,53357,554257700,1.46
64000,64200,63000,64100,27343,1737680500,1.75
35750,35950,34700,35650,35591,1263745050,1.42
762,773,760,766,132734,101829300,0.66
16150,16150,15500,15550,12359,193151950,-0.96
27550,27850,27400,27750,5514,152189000,0.73
381,390,379,386,209976,80277377,0.26
8250,8370,8240,8300,9140,75967980,0.61
10550,10900,10500,10650,2234,23766100,0.0
6990,7100,6980,7050,8440,59314380,0.86
11350,11350,11300,11300,216,2451000,0.89
238000,241000,234000,240000,52921,12537595000,2.56
8200,8600,8110,8540,454890,3807801820,4.4
80400,80700,79900,80500,10261,824840600,1.26
4050,4090,4030,4080,21339,86510665,1.49
6060,6090,6010,6080,12703,76851360,0.5
14450,14600,14150,14250,69293,993736650,-1.04
895000,904000,893000,899000,85,76168000,0.33
3055,3080,3020,3070,15544,47341800,1.66
1430,1465,1425,1430,226557,326160365,1.06
2525,2555,2525,2555,5806,14753370,0.0
6730,6880,6720,6810,37671,255397710,1.19
9740,9900,9550,9830,6519,63547710,1.34
4780,4820,4745,4790,3650,17404625,1.05
1795,1795,1760,1790,23857,42462855,-0.28
67700,68000,65500,66000,7067,468470800,-2.22
9370,9410,9360,9390,514,4824350,0.21
4200,4280,4195,4220,36331,153511220,0.48
2915,2995,2915,2990,15635,46514115,2.05
18150,18350,18000,18350,8985,163265050,1.1
16550,16550,15750,16500,800,13096750,0.3
1965,1995,1960,1990,147333,290530270,0.25
534,540,530,535,104337,55665107,0.19
11900,12250,11700,12200,309247,3715396500,2.95
4800,4900,4800,4815,71760,347041380,1.58
7280,7720,7270,7620,141768,1062730120,5.1
5480,5560,5420,5550,996742,5474883610,1.28
3225,3265,3195,3250,447462,1446559795,1.25
32150,38000,32150,34200,80824,2741679700,6.38
1835,1855,1750,1790,488938,878190975,-2.19
1340,1380,1340,1355,32449,43744405,1.12
3250,3390,3250,3370,3608,11994770,3.69
33500,33500,32350,32650,17265,566147350,-1.95
17750,17950,17600,17850,353023,6268674250,2.0
107000,107500,105500,106500,79569,8467478500,0.47
12500,12550,12400,12500,7573,94385100,0.0
23750,23850,23350,23550,54732,1290280600,0.0
25450,25450,24250,24650,17461,431519050,-1.0
11300,11600,11300,11500,26208,299590100,0.88
1160,1200,1150,1175,216389,253608320,2.17
37550,37550,36350,37250,1010059,37190004750,-0.8
18000,18050,17900,18000,8823,158524450,0.56
52800,53500,52200,52700,27525,1452349200,0.19
151000,156000,150500,155000,148285,22858395500,3.68
4115,4235,4115,4155,46578,193914715,1.34
0,0,0,2470,0,0,0.0
30400,30550,30100,30550,56470,1711897500,0.83
19050,19100,18600,19100,126,2394600,0.53
11200,11300,11200,11200,2742,30733250,-0.44
14000,14000,13950,14000,579,8104300,0.0
1560,1565,1560,1560,6639,10389440,0.0
34550,34850,33750,34550,227876,7823641850,0.58
38600,38600,37500,38100,1774,67330150,0.79
62900,62900,61600,61800,68907,4280142100,-0.64
57200,57700,57100,57500,692,39734400,0.17
3125,3125,3085,3120,8102,25134650,0.48
51300,51900,51300,51700,1663,85795500,0.0
11000,11400,10950,11200,104167,1160984150,1.82
22800,22900,22600,22700,108,2451700,-0.44
245000,245000,243500,244000,316,77157500,0.0
12200,12200,11950,12100,46563,560550350,-0.82
3470,3470,3370,3440,93879,320651385,-0.15
22400,22450,22100,22450,389631,8678500150,1.35
1325,1360,1325,1335,26775,35842465,0.75
83500,84000,80800,83600,171027,14126761400,1.83
7640,7680,7450,7550,280837,2121198590,-4.55
2650,2715,2650,2700,4524,12172505,1.89
8170,8200,8080,8150,32284,262541520,0.0
6570,6610,6510,6590,15704,102909240,0.61
12650,13050,12500,12900,497776,6363130000,2.79
38200,38600,37650,38200,29131,1112035250,2.28
17000,17250,16950,17100,7452,127465750,0.0
33400,33400,32700,33050,82660,2724037150,0.61
1660,1665,1640,1645,425835,702340095,-0.3
2420,2435,2390,2430,13236,31956465,0.41
2130,2130,2130,2130,2331,4965030,-0.23
2440,2475,2430,2445,10231,24990160,0.2
49750,50700,49400,50100,509822,25501897950,1.31
7200,7280,7120,7200,6761,48693280,0.56
22000,22300,21900,22150,3943,86922800,0.68
11950,12150,11900,12050,23939,287314400,1.69
17450,17650,17400,17500,7148,125382400,0.86
3890,3940,3880,3910,10506,40985325,0.51
35900,36500,35750,35850,5272,189932200,-0.97
11550,11650,11150,11250,166225,1883942100,-2.6
12500,12950,12500,12650,204128,2610954750,2.43
40800,42150,40350,41850,76324,3139952250,3.21
320000,326000,317000,325500,27422,8816064500,2.52
61400,61500,60500,61100,17676,1078090900,0.49
30000,30650,29750,30450,35755,1079436900,2.18
6080,6260,6080,6170,19763,121751420,1.82
16950,17100,16650,16950,90472,1529313350,0.3
3300,3325,3200,3300,3298,10798360,0.0
5700,5760,5660,5760,1421,8150440,0.7
1505,1545,1465,1530,91973,138543510,2.0
3180,3240,3150,3200,107154,342128310,1.59
13000,13200,13000,13100,16810,220270600,1.16
215000,217000,212500,214500,14464,3111774500,1.9
5090,5220,5090,5170,10013,51794960,2.17
3015,3050,3000,3020,20571,61962365,0.17
1300,1425,1300,1335,1394104,1884221380,3.49
11750,12000,11700,12000,23198,274426650,2.56
8760,9380,8440,9230,7511842,67190292120,12.29
10200,10350,10100,10250,9317,95622150,0.0
14950,15000,14950,15000,99,1480700,1.01
9930,10100,9780,10100,264165,2625285920,4.77
17000,17300,16850,17050,61400,1045210900,0.89
5150,5150,5090,5120,5600,28630560,0.79
13600,13750,13400,13700,22309,303393050,2.24
3820,3835,3755,3810,32248,122618135,0.66
21550,22000,21550,21800,2363,51502300,1.16
10650,10750,10650,10750,2012,21621300,0.0
38400,39300,37850,39200,269902,10448225050,4.81
66700,69800,65700,69000,544205,36920796200,7.48
10600,11000,10350,10850,353865,3773116400,6.9
27900,28100,26300,27650,11903,328789400,-1.25
4030,4150,4030,4090,18403,74806290,0.49
58800,59800,57300,59700,29752,1735565600,3.65
32500,32650,32000,32650,822,26453500,0.46
890,904,883,895,841388,750230048,0.56
1605,1620,1595,1605,57401,92177930,0.63
5000,5420,5000,5220,228278,1192377520,4.82
24500,24600,24000,24550,89940,2182511000,1.45
14150,14250,14050,14250,4220,59702700,0.71
2130,2160,2110,2150,795431,1696850220,2.38
4070,4120,3990,4115,162109,652680000,1.23
33250,34100,32100,34050,926037,30879858000,3.5
35000,35550,34200,35450,12883,450247950,1.87
13000,13050,12600,12850,330742,4233253650,0.0
44350,44750,43250,44600,226108,9960618550,1.25
33400,33400,32850,33200,30,999700,0.0
3305,3320,3235,3285,224924,736931465,0.15
7680,7690,7520,7680,7900,59991080,0.0
56700,57600,55100,56300,86397,4863376100,0.18
6870,6940,6820,6930,4333,29836580,1.17
3850,3910,3840,3845,3907,15041495,-0.13
38700,39200,38400,39100,277198,10759237700,2.22
42650,43100,41650,42950,96463,4104787550,1.06
71700,71700,70600,71300,1327,94181300,1.28
7760,7780,7660,7750,33650,259103990,1.17
176000,177500,174000,176500,26881,4722777000,1.44
5230,5270,5160,5240,352595,1833559640,1.35
18900,19100,18450,19000,455631,8562352000,1.06
10900,11100,10850,11000,7359,80765650,1.85
195000,195500,190000,193000,136506,26126275000,0.26
79200,80100,77700,79900,169575,13414956000,2.3
67900,67900,66300,66900,38829,2599619900,-0.15
12200,12400,12150,12400,22270,273247950,2.48
62500,62500,62500,62500,20,1250000,0.16
6340,6630,5860,5920,6559314,41070657200,-4.82
29450,30150,28350,30050,201721,5929296750,3.62
26400,26450,25900,26350,49969,1310405900,1.35
114000,114500,112000,113000,12912,1462192500,0.44
54800,54800,53500,54500,57372,3105684200,1.11
23700,24050,22500,23600,417523,9736596450,0.85
32900,33050,32400,32950,168523,5508847250,1.38
122500,125000,116500,122500,240935,29343982000,1.24
175000,175500,172500,175000,244593,42553571000,1.45
85300,85300,84600,85200,12493,1061221400,1.07
82400,82600,81900,82300,1441,118514700,0.12
86100,86200,85400,85600,8155,698859000,-0.47
9590,9650,9560,9570,4395,42161330,-0.21
15050,15150,14900,15100,5579,83735800,0.33
10200,10250,10100,10250,7212,73397050,0.99
2465,2510,2465,2510,140915,351445045,2.03
30550,30550,29700,30050,102788,3084515600,0.33
50000,50500,49900,50400,4728,237488900,1.0
1500,1535,1485,1520,33926,51445680,2.36
8460,8500,8310,8480,487278,4093732930,-0.59
8100,8210,8020,8130,17142,138507030,0.25
68800,69600,68500,69100,61016,4204531300,1.32
56300,57500,56300,57000,113,6413900,1.24
16850,17150,16700,16950,18329,311085800,0.89
3445,3495,3380,3445,9761,33576515,0.58
11600,11650,11450,11450,40210,463436000,-0.43
4615,4670,4595,4615,35232,162781845,0.0
1490,1550,1450,1520,331931,502728795,2.7
8850,8930,8640,8730,181957,1593893930,0.11
2585,2585,2495,2535,46372,117172860,-0.2
2400,2460,2400,2445,44832,108810020,2.52
31750,31900,31450,31900,641,20326150,0.47
16550,16750,16400,16650,7391,122848700,0.6
6710,6880,6700,6780,49760,336845010,1.35
77900,77900,76100,76300,30757,2354957000,-0.91
14200,14200,14050,14050,2861,40353050,-1.06
57300,58000,55400,57200,33634,1904445400,1.6
367000,367000,361000,365500,10540,3835670000,1.25
334000,334500,327500,329500,14003,4621609500,-0.6
177000,177500,171500,174000,7975,1382750500,-1.14
17600,17850,17350,17550,591442,10386819450,1.45
29150,29150,28400,28600,65430,1872097050,0.18
6820,6970,6790,6860,64031,439924420,1.78
6150,6240,6150,6200,2670,16493150,0.81
0,0,0,21950,0,0,0.0
3165,3205,3165,3200,8202,26229940,0.16
22000,22450,22000,22300,19,425650,1.36
7110,7110,6980,6980,23,161160,-0.14
2020,2080,2015,2045,41862,85125390,1.24
