티커,시가,고가,저가,종가,거래량,거래대금,등락률
093920,5340,5610,5340,5540,33653,186268160,2.59
189860,9040,9330,8650,9260,400337,3636751900,2.89
178320,14400,15000,14350,15000,155089,2292247700,5.63
122690,2950,3100,2900,3100,82024,247454475,5.08
140070,3325,3460,3325,3425,111659,379124965,2.09
011370,1375,1415,1330,1335,1011261,1371525050,-7.29
065710,17850,17950,17600,17750,8359,147845800,-0.56
008490,32450,32650,32050,32300,5227,169048150,-0.46
035890,1380,1450,1380,1420,878518,1252825055,2.9
357550,17900,18500,17450,17550,326201,5845492300,3.54
003100,87700,92100,87100,91800,93923,8435771500,4.68
007610,0,0,0,3000,0,0,0.0
067370,16550,17100,16550,17000,4190,70744500,-0.58
171090,16450,16750,16300,16500,65436,1080285700,0.92
136490,9630,9980,9620,9950,144228,1414518910,2.58
086710,5410,5800,5410,5780,21509,122071400,6.25
014620,10950,11550,10650,11550,417670,4673693950,5.48
037350,5120,5290,5110,5210,185011,964167850,2.96
014910,1650,1700,1635,1690,62313,104231190,3.36
014915,8240,8240,8010,8010,273,2204630,-1.35
003080,3600,3695,3580,3630,672397,2432566490,3.71
004980,9060,9430,9040,9330,98641,916343590,3.44
004985,13100,13700,12950,13350,11643,156074800,1.14
011300,540,540,528,540,707148,378398336,1.12
081580,2765,3030,2745,3030,80004,230872145,10.99
045300,4305,4520,4305,4500,50519,224657515,4.65
015750,4300,4400,4220,4365,171470,742110705,3.93
000180,1945,1985,1920,1980,107546,211095685,2.59
080470,6610,6730,6610,6690,15201,101496970,1.21
043260,1445,1500,1445,1500,167963,248883275,3.81
148150,16500,17200,16500,16900,46245,780269000,3.05
002420,8140,8400,8030,8350,15903,130374670,1.46
053060,1320,1380,1320,1380,139074,187980825,4.55
340440,3185,3615,3150,3390,15754918,53330523715,6.94
017510,3805,3910,3805,3870,49915,193519960,1.84
004360,9980,10350,9980,10200,70864,714389640,2.2
004365,6690,6780,6690,6770,100,674610,0.45
004490,49700,51800,49700,51400,44944,2294104250,3.01
011560,8140,8250,7970,8240,76630,624435840,2.87
396300,6200,6390,6140,6270,1464452,9173644390,1.79
001430,15000,16000,15000,16000,52272,810676250,6.31
306200,156000,165500,154000,163000,28405,4580738500,4.49
003030,136000,144000,136000,143000,20172,2838211500,2.51
019440,13850,14050,13650,13850,6507,90327450,0.73
058650,96300,96600,95500,96500,106,10190300,0.21
013000,1565,1625,1560,1595,177185,280788500,2.9
100700,3015,3145,3015,3130,86462,268121045,3.47
024830,0,0,0,6280,0,0,0.0
091090,587,597,575,585,624465,364468068,-0.34
021820,0,0,0,8090,0,0,0.0
067830,2760,2850,2720,2840,24116,67229845,2.16
033530,5120,5330,5100,5330,38094,199992600,4.51
258830,3355,3720,3355,3640,2085644,7502204080,8.49
036630,736,750,735,748,219607,163188302,1.08
039310,2600,2795,2565,2795,23121,61607965,7.5
075580,5930,6050,5820,6000,304993,1802468280,1.87
067770,3340,3450,3330,3440,18044,61446715,3.3
053450,7850,7870,7720,7870,28716,224483700,1.16
234340,18700,19200,18300,19100,8491,159776150,5.52
027970,1265,1310,1265,1305,65531,85078185,2.35
252500,1245,1315,1245,1315,112660,145443510,4.78
347000,12250,12650,11950,12550,24253,298076800,2.03
308170,11400,12200,11400,12100,10652,126771150,5.22
012600,0,0,0,2490,0,0,0.0
331920,6800,6850,6660,6820,24728,167889400,2.56
049180,4160,4350,4090,4285,266228,1131443190,3.38
299660,16900,18150,16900,18100,76716,1366963250,7.42
268600,23650,27050,23100,27050,414272,10521306650,14.62
108860,6330,6640,6320,6550,123135,805296650,3.48
208370,2110,2225,2110,2220,41328,90734445,5.21
258250,7200,7200,6810,7050,340,2357250,0.14
068270,180000,183000,177500,183000,453142,82014266024,1.95
068760,78400,81700,78100,81700,149510,11978672500,5.56
091990,69100,71500,68900,71500,912253,64231926400,3.47
060230,3400,3540,3390,3500,175155,608953545,2.94
290690,8110,8860,8110,8470,129791,1086811380,3.29
053110,0,0,0,3960,0,0,0.0
950200,5030,5170,4950,5140,34199,174602825,3.01
032680,1655,1725,1635,1715,666525,1120136595,3.63
032685,26450,26450,25300,25600,2522,64257450,-8.08
258790,1520,1630,1520,1600,46910,74548630,5.26
066910,2195,2225,2170,2215,73832,162308525,2.31
043100,521,534,521,534,126482,66841408,2.5
336370,42550,43950,42500,43800,169881,7373293450,3.06
33637K,9920,10400,9920,10400,9324,95186440,4.31
33637L,12900,13500,12900,13500,2092,27707250,3.45
154040,2600,2790,2600,2690,22499,60560880,1.7
248070,19350,19800,19100,19500,122424,2385535150,1.04
035610,3395,3570,3395,3570,20615,72742740,4.08
357780,214400,228000,214200,227200,27580,6166595600,6.07
036830,18800,19800,18800,19800,21701,423877650,5.6
304100,8550,9100,8550,9070,26595,237664090,5.71
004430,19450,20100,19400,20050,204604,4052845950,3.35
086980,4605,4800,4550,4800,595182,2806648225,6.55
050960,10000,10500,10000,10500,12778,130904300,4.48
017550,3120,3335,3080,3200,3961988,12730283120,7.2
253840,13550,16350,13500,15500,10753923,165127563850,16.98
185190,3200,3200,3000,3000,151,477500,-5.96
236200,21550,21750,21300,21700,5116,110085150,1.4
317770,13450,14150,13350,14100,5873,80858500,4.44
094840,5630,5990,5630,5810,10437,60808770,3.75
192440,35200,37500,35150,37500,8419,303969200,5.63
099440,2645,2740,2555,2670,2340911,6195722425,0.95
053210,8030,8100,8010,8050,44713,359465930,0.0
033790,0,0,0,829,0,0,0.0
131100,2895,2900,2775,2840,19312,54569800,2.34
276040,11050,11350,10900,11250,62730,701889650,3.21
159910,222,233,222,228,701027,160752455,2.24
115570,4320,4395,4275,4335,17202,74420170,0.35
258540,2700,3100,2600,2695,3162,8434615,-0.19
330730,5750,5860,5660,5780,97292,563625310,2.3
253450,71000,74800,71000,73900,178616,13125269100,4.23
204630,6400,6810,6400,6720,23288,155588690,3.07
026890,7150,7370,7060,7280,212901,1538257670,4.3
013810,5700,6260,5650,5920,2740632,16458298630,6.67
049830,9990,10250,9880,10250,19049,191429890,3.12
020710,4790,5660,4790,5040,1785707,9573301345,5.33
033170,1545,1590,1530,1580,374758,588070825,2.27
048870,3460,3600,3460,3580,133943,476581240,2.29
025320,3070,3480,3070,3340,23856760,79464460210,8.62
134790,42250,42850,41000,42850,901,37842550,1.42
269620,0,0,0,889,0,0,0.0
131090,1005,1030,998,1030,47627,48374693,2.49
232830,2965,2995,2965,2965,373,1105975,-0.17
139050,598,613,586,605,171801,103160099,2.37
016590,87200,87200,86600,86800,236,20520300,0.0
290520,4690,4755,4515,4750,31857,148889540,1.28
029530,31950,32050,31500,32000,16033,508902250,0.95
004970,10400,10550,10300,10400,3846,40213600,0.0
001000,1610,1740,1610,1740,125985,212778465,8.41
025870,9500,9840,9500,9730,23327,227143430,2.53
215600,0,0,0,12100,0,0,0.0
065350,9680,10100,9640,10100,138729,1375630020,4.77
011930,1985,2040,1985,2015,1410331,2845430775,2.03
005390,2785,2940,2785,2940,386888,1111894525,4.81
004170,219000,221500,216500,219000,24799,5424912500,0.69
035510,13350,13900,13350,13700,16788,228150750,2.24
034300,24600,25850,24500,25800,7450,186498600,4.88
031430,29950,30450,29350,30150,102918,3090651050,2.03
031440,56700,58900,56700,58900,4201,243240000,3.88
006880,13200,13550,12650,13150,1568132,20461424700,-3.31
002800,4685,4695,4510,4695,6278,29039495,2.29
344050,0,0,0,2285,0,0,0.0
419270,2135,2145,2135,2145,2958,6324510,0.23
005800,11150,11400,11150,11400,3554,40212650,1.79
001720,55300,55700,55000,55300,1011,56055500,0.18
001725,55600,56700,55600,56700,62,3471800,1.98
009270,1585,1640,1585,1635,528002,853503135,3.81
009275,0,0,0,26800,0,0,0.0
017000,6830,7130,6830,7050,248333,1743127570,3.83
002700,2280,2300,2235,2275,2164535,4914307615,-0.66
012790,7990,8660,7990,8650,36897,311673710,7.59
138070,8500,9620,8440,8900,1766329,15939689880,6.97
226330,8920,9370,8920,9370,27660,255697840,4.11
019170,21850,23200,21750,23100,580930,13226876050,5.72
019175,41200,45500,41200,45000,21688,966953300,7.27
002870,1465,1570,1410,1560,192903,295316760,8.33
404990,4810,4955,4760,4950,217459,1064009540,2.91
293940,7630,7820,7540,7820,117354,897705250,2.62
333050,0,0,0,2170,0,0,0.0
366330,2130,2130,2125,2125,6,12755,0.47
393360,2160,2165,2140,2150,2276,4873145,0.0
405640,2145,2145,2120,2140,5688,12129075,0.23
055550,37700,37800,36850,37300,1190411,44278362200,0.13
056700,3860,3960,3805,3890,1774485,6904332890,-0.77
187270,5530,5750,5410,5710,330119,1859138370,4.01
004080,16100,16200,16000,16200,1418,22766450,0.62
243840,48750,52000,48650,51600,69061,3507863650,5.41
257720,24750,26950,24500,26300,1353552,35304876850,3.14
222800,35950,38250,35950,37400,711579,26610187550,5.06
036710,3680,3830,3655,3780,179561,678083740,3.85
160980,13400,13750,13350,13600,12524,169190350,1.87
356890,8210,8700,8210,8570,9542,80582030,3.25
217330,57800,58400,57600,58300,12237,711278500,0.0
102280,522,543,522,543,8422895,4515847111,4.22
003410,6820,6830,6710,6790,300339,2032794760,0.3
010280,1135,1200,1110,1190,2056191,2425900280,7.21
003620,0,0,0,2770,0,0,0.0
004770,2600,2675,2580,2660,642770,1697905290,3.3
217320,0,0,0,6840,0,0,0.0
208640,1050,1090,1050,1085,388309,417466320,2.36
222420,2030,2075,1960,2025,165177,334929070,3.32
037760,1595,1660,1590,1655,89817,147263735,4.09
099320,32500,33050,32000,32700,31037,1012006800,0.31
015540,0,0,0,6410,0,0,0.0
049960,13100,13550,13100,13550,4633,62130750,2.26
050890,4650,4765,4635,4750,152206,720720150,2.81
066790,523,549,521,526,180692,95582725,-0.57
222080,13500,13750,13350,13600,1800232,24442327950,0.74
004920,1230,1330,1230,1255,1941915,2480206765,2.45
236030,6660,6660,6660,6660,1,6660,-1.91
103660,0,0,0,5950,0,0,0.0
352480,16600,17200,16600,17050,21778,368090900,2.1
245450,2090,2090,2080,2085,151,314130,-0.24
264660,11300,11500,11300,11500,3471,39630400,0.44
352700,5120,5230,5120,5210,67082,348301900,1.36
297090,11550,11700,11150,11550,909175,10478922250,0.87
112610,54400,54800,51900,52900,289754,15324716600,-1.86
359090,1710,1720,1660,1720,39035,66255480,0.0
286000,3700,3700,3410,3695,627,2143395,-5.26
115530,411,418,400,418,201690,82236790,3.47
115480,997,1050,996,1030,174234,177532096,3.0
376290,4275,4480,4275,4450,38870,171851410,2.89
189330,11850,12650,11500,12600,14489,177331700,6.78
096530,35400,39950,35350,38950,2821858,108441861000,11.13
900120,240,250,240,247,343552,84246986,2.92
101240,6400,6600,6320,6480,24698,159437950,0.93
060590,7550,7890,7550,7840,79025,611362110,5.23
260930,6460,6930,6460,6620,13557,91283710,2.16
013990,2770,2885,2755,2880,56891,161799365,3.97
123860,21650,22650,21600,22200,14259,312779150,2.78
025980,6550,6870,6550,6840,458497,3093871890,4.91
008700,2265,2320,2255,2320,1282723,2937988680,3.11
058220,0,0,0,275,0,0,0.0
125210,10650,11000,10650,10950,130061,1412618200,2.82
002790,37400,38250,37150,37700,89559,3372232900,0.94
00279K,31450,31600,31150,31400,1029,32265700,0.16
002795,14250,14450,14000,14250,19370,272484300,0.35
090430,129000,132000,128000,130000,122989,15941870000,1.56
090435,50000,50900,49850,50100,15259,766168450,0.2
357580,11950,12450,11900,12300,39193,478173650,3.36
052710,21350,21900,20500,21900,16251,350026100,3.79
074430,2565,2795,2560,2715,5531629,14898166060,4.62
092040,22200,23700,22200,23650,93750,2185590700,7.01
083930,10050,10500,10050,10350,47341,487588800,2.48
149950,15050,15350,14950,15250,9154,138666100,0.66
036010,9300,9760,9250,9710,158488,1511963870,4.41
002030,118000,119000,117500,118500,539,63622500,1.28
183190,9900,10300,9780,10300,60390,610755280,4.78
002310,33800,34050,33100,33950,12930,437298350,0.44
050860,2750,2935,2725,2845,241115,680072395,4.79
012170,1140,1185,1140,1170,123033,142238475,2.18
136410,12700,13200,12650,13000,61571,804166300,2.36
246720,3940,4160,3915,4050,53282,216151325,3.71
067390,5080,5130,5030,5090,35449,179850640,0.59
159010,22700,23650,22200,23000,67710,1551063500,1.32
127710,1935,2000,1925,2000,48058,94304425,3.9
267850,13300,13800,13300,13750,10958,148828700,2.61
020560,15400,15550,15200,15350,272632,4181951550,0.66
154030,4220,4400,4220,4370,42982,186161160,2.1
227610,1510,1520,1490,1500,49502,74427615,-0.66
143160,23400,23800,23400,23700,7837,184753600,-0.84
054800,12100,12400,12100,12150,10765,132682050,0.41
332370,7210,7480,7210,7440,22809,167605500,2.34
122900,10100,10250,10050,10200,34102,346465350,0.99
339950,1960,2120,1960,2060,113118,231860660,5.1
099190,28800,29450,28800,29100,7894,229664600,0.34
289010,3960,4320,3960,4210,87187,362841525,4.99
214430,16750,17150,16750,17000,9502,160622050,0.59
040910,8870,9080,8870,9080,17657,159199700,1.91
068940,3805,3805,3695,3745,168344,627117645,-0.66
052860,2830,2950,2830,2920,20724,60466315,2.46
010780,39000,39400,38300,38750,84215,3259747850,0.26
069920,8720,8720,7200,7400,1086907,8358005610,-14.65
038880,810,813,779,810,2538493,2030879421,1.0
307180,3785,3945,3725,3750,199388,755739285,-0.79
101390,4645,4760,4625,4760,7240,33988700,3.48
078860,661,699,661,693,459793,314626899,3.28
114810,6840,7100,6840,7030,67361,472863220,2.78
090150,1650,1795,1650,1720,1419794,2454976040,4.24
123010,740,755,681,708,1881832,1335086454,-4.19
031310,2600,2760,2600,2755,41674,112606270,4.55
185490,8720,8800,8490,8750,225870,1956736110,2.34
059100,6030,6250,5980,6250,15103,92493620,3.48
149010,7900,7900,7310,7800,315,2455580,0.13
262840,7380,7500,7280,7490,20968,155610170,1.35
175250,12800,12850,12350,12800,303858,3830216250,3.64
052460,3490,3545,3410,3515,18794,66157485,1.59
119830,8200,8350,8200,8330,75370,623274400,1.34
052770,0,0,0,2085,0,0,0.0
124500,4025,4145,4025,4125,66209,271415495,1.98
372800,9000,11800,8620,11650,921464,10114953320,28.3
084850,31300,32150,31150,31600,38803,1229914850,2.76
114840,11250,11800,11150,11650,72958,838471250,4.02
027360,2525,2955,2525,2740,3205522,8886577840,8.95
139990,9830,10250,9830,10200,90947,917097120,4.94
032080,2055,2130,2055,2125,68907,144798025,4.17
013310,2600,2680,2595,2675,329388,874137880,3.68
059120,9180,9410,9130,9380,115310,1074677110,2.85
158430,24350,25800,24350,25800,27338,685810600,5.95
149300,1685,1685,1330,1620,1024,1587920,8.0
067160,78800,81200,78700,80400,118479,9486674500,3.21
001540,7910,8150,7910,8090,7818,63169470,2.28
053800,85500,89100,85300,88800,96329,8472910900,3.86
251280,9200,11000,9200,9620,289,2819490,0.52
065660,19850,20700,19750,20500,30400,617283600,3.27
297570,1540,1610,1520,1605,200988,317136995,4.22
001780,2835,2915,2835,2895,595302,1711702140,2.3
260660,5900,6120,5900,6030,54113,325879250,2.2
361570,12750,13450,12700,13250,98351,1292190550,4.74
131370,4260,4565,4260,4545,302089,1355849875,5.82
140670,12600,13050,12400,13050,178141,2287998300,5.24
096610,2875,3245,2825,3055,312711,961785020,6.26
061040,5000,5150,5000,5130,89798,455790380,2.19
148250,7810,8290,7810,8230,19018,153762830,4.57
347860,12550,13300,12550,13200,59980,783318400,6.02
196170,59800,63200,59200,62700,524422,32487000300,7.0
123750,3215,3340,3165,3205,235200,767447805,0.0
085810,1510,1545,1475,1540,78232,119306275,1.99
117670,2455,2570,2405,2510,277793,692995815,2.24
291650,13600,13950,13500,13650,368163,5051055250,0.37
293780,13600,15850,13600,15800,667664,10059451200,16.61
267810,1595,1595,1310,1310,31,49160,-6.76
018250,13700,14300,13700,14200,8228,116115200,3.65
161000,8210,8430,8190,8380,33507,279804950,2.82
196300,9070,9300,9030,9290,6124,55990570,2.43
310200,2585,2685,2580,2675,210433,556291390,3.28
179530,4610,4745,4585,4695,92318,429968995,0.97
900100,0,0,0,3585,0,0,0.0
205500,2480,2575,2480,2560,65453,166345065,3.23
052790,8310,8670,8310,8620,23399,200724070,3.23
290740,6970,7140,6960,7050,51053,357368850,1.15
238090,5880,6280,5880,6280,73796,452162240,6.44
092600,2970,3225,2850,3030,1359130,4129435430,8.41
129890,11200,11550,10950,11500,29286,330572400,3.6
174900,10000,10800,10000,10700,81317,854253300,7.21
255440,8610,8940,8610,8900,13514,118420580,3.97
030960,6820,7150,6820,7120,14181,100109460,3.19
102120,9680,9930,9620,9700,81246,791748350,0.62
263540,0,0,0,10900,0,0,0.0
238120,9030,9450,9030,9400,26145,244273400,4.1
224810,5720,5720,5720,5720,1,5720,11.28
019990,9940,10300,9810,10100,171207,1723060430,2.12
011090,1280,1340,1280,1330,198086,262393505,3.5
136510,0,0,0,11600,0,0,0.0
056090,10200,10650,10200,10500,116493,1220781800,1.94
270660,25000,27000,24950,26000,60694,1567611050,4.21
038680,5190,5410,5190,5330,38030,202106180,1.72
137310,40600,43950,40500,42850,697602,29783969450,6.2
217480,1670,1750,1670,1740,17836,30617165,4.19
121890,0,0,0,739,0,0,0.0
097780,0,0,0,3385,0,0,0.0
042110,2410,2495,2360,2425,928319,2242869370,0.62
298060,9540,9670,9220,9630,17656,168653080,4.0
065420,708,708,697,705,490267,344542221,0.0
270210,3710,4400,3710,4200,111,431960,-2.33
103230,0,0,0,2505,0,0,0.0
260970,18100,18800,18100,18450,15618,288640750,0.82
101490,18750,19850,18650,19500,92297,1791202550,5.12
095910,4310,4500,4300,4490,427324,1897370540,3.22
275630,4290,4540,4270,4485,20459,89476245,4.55
031330,3455,3560,3345,3500,151216,531445165,0.29
060540,2580,2675,2580,2675,60320,159748945,3.68
351320,3235,3800,3230,3435,506155,1807334470,5.86
056190,39700,39700,38950,39600,70424,2774248500,1.28
080000,2745,2835,2745,2825,39103,109453530,2.91
086460,8800,8800,8800,8800,57,501600,3.53
005850,30950,31400,29050,30000,332301,9925254400,-2.91
214310,3540,3625,3485,3515,64100,226276960,-0.28
246250,6670,6890,6570,6580,3495,23384240,-5.19
041510,64700,66400,64100,64800,352389,22915127800,0.31
010580,0,0,0,1530,0,0,0.0
299670,0,0,0,3050,0,0,0.0
007820,6200,6210,6100,6160,54239,333963240,0.98
109610,4145,4185,3765,3925,22944665,90294491195,2.35
012750,65400,65800,64500,64600,29599,1925041100,-1.22
306040,20650,21450,20650,21150,9605,203200300,1.68
217910,307,355,306,344,1425,443220,-4.44
224020,4000,4000,3700,3720,602,2377690,-6.77
408920,2175,2175,2140,2160,174,373640,0.23
096630,1080,1130,1070,1115,73937,81132265,1.36
069510,6570,6620,6550,6600,1172,7719110,2.64
041910,7110,7590,7110,7580,23802,177946440,2.71
234300,3730,3855,3720,3850,22408,85176325,2.67
039440,14550,15100,14550,15050,159840,2380840600,4.51
098660,2150,2270,2125,2270,48004,105439670,5.58
052020,6060,6290,6010,6200,222815,1375780910,2.48
237690,92000,93000,91000,92500,71345,6574279100,0.76
050760,3075,3230,3070,3220,61602,195839375,4.72
288620,21500,22550,21300,22300,41612,916854800,3.72
317830,9350,10150,9350,10100,268380,2645417570,9.19
058610,12700,13050,12550,12900,879054,11284072950,3.2
043340,1310,1310,1275,1290,340875,439839095,-1.53
023960,2325,2450,2315,2395,197996,468139475,1.48
298690,1400,1445,1395,1420,207273,294685405,2.53
187660,2830,2980,2830,2975,95388,278381870,5.5
054630,280,287,274,283,311513,87427034,1.07
200710,12700,13200,12700,13050,50666,657059500,3.16
096690,412,423,410,421,328589,137057316,2.18
140910,5620,5660,5500,5590,912,5093530,0.54
078520,5020,5250,5020,5020,13874,71154020,0.2
298380,23300,24700,23100,24650,530416,12804936200,6.71
203400,8030,8040,7740,7860,13713,107898700,1.42
195990,904,907,882,882,1802821,1614174318,-2.43
003800,41000,41150,40850,41100,173,7099100,-0.12
088800,6590,7000,6590,7000,274513,1890156890,6.38
241840,19000,20200,18600,20000,299315,5901106100,7.53
312610,3090,3245,3090,3245,31557,100527495,5.19
015260,2100,2230,2085,2230,137819,297015800,5.94
234070,0,0,0,24850,0,0,0.0
072990,10450,10950,10350,10900,24291,260023050,3.81
227100,6360,6600,6230,6600,145270,938583640,3.77
044990,0,0,0,12150,0,0,0.0
239610,35150,36050,35050,35550,1767,62487900,1.14
353070,2100,2130,2100,2130,1781,3788295,-0.23
353060,2130,2130,2130,2130,1,2130,0.24
044780,1705,1800,1700,1765,113002,198566180,3.82
357230,8870,9290,8870,9270,17360,157715570,3.58
071670,12150,12700,12150,12650,80181,995913200,4.55
045660,11800,12000,11450,11650,93312,1092151300,-1.69
224110,11900,12100,11650,11800,27308,322790200,-0.84
230980,781,813,770,810,84652,67746892,3.71
021080,3060,3180,3060,3180,256515,808151840,4.78
089530,936,1020,936,1005,457164,450759713,6.12
200470,3855,4070,3855,4050,129436,519467935,5.61
207490,0,0,0,7450,0,0,0.0
262260,10350,10800,10350,10750,44041,467743200,3.37
109960,514,524,507,519,65873,33983246,2.37
007460,1685,1695,1630,1660,2539011,4223216295,0.3
003060,578,597,577,590,268501,157863877,1.72
244920,5220,5370,5190,5370,26900,141813040,1.7
089970,15600,16150,15600,15900,85230,1358363300,1.92
230240,23650,24700,23300,24700,71238,1735872450,5.56
230360,13100,13700,13050,13550,71901,966869050,4.63
038870,6010,6390,6010,6390,31893,200266720,4.75
128540,5820,6280,5710,6080,1189890,7212667020,5.19
086520,67500,72400,66900,72400,347983,24562184900,7.42
247540,111900,121700,110400,120400,820535,97180392700,7.69
383310,36050,38350,36050,38200,67379,2536203500,6.11
038110,2620,2680,2580,2640,832319,2194359770,1.15
073540,2900,3050,2885,3005,27433,81457530,3.62
064850,6240,6300,6220,6260,2372,14856510,0.97
064090,2375,2435,2350,2405,9478,22790615,1.26
036810,14450,14950,14250,14750,47991,705115600,3.51
173940,5680,5810,5680,5740,7911,45492790,0.88
083500,7510,8050,7510,7750,40050,313898130,2.79
054940,1090,1135,1075,1125,104806,115778350,3.21
950130,16200,16800,15950,16250,923431,15097217150,1.25
205100,3610,3740,3590,3730,202947,745191910,3.32
070300,2430,2530,2405,2530,10815,26533885,4.12
092870,9200,9370,9060,9290,38149,352653150,0.32
317870,11000,11200,10700,10800,34270,372762650,-1.37
067570,3260,3425,3260,3370,33608,112164955,3.37
236810,6580,6890,6580,6870,113714,773173730,3.78
140610,14200,14450,13950,14100,2454,34689550,-0.35
333620,12400,13450,12400,13200,44175,575934850,5.6
101400,769,919,741,826,8637893,7364726030,14.72
036570,355000,370500,355000,362500,146662,53445087000,2.26
217820,7890,8300,7890,8230,23041,188151560,4.31
031860,1170,1230,1120,1180,1349594,1564946425,2.16
238170,649,649,596,643,7,4423,-6.4
224760,3495,3495,3495,3495,170,594150,6.07
380440,2100,2100,2085,2100,46506,97280065,0.0
391060,2110,2115,2095,2115,13426,28249150,0.48
391710,2605,2670,2590,2655,171956,450693000,1.72
396770,2125,2130,2110,2130,3134,6663970,0.24
422040,2110,2125,2110,2120,37606,79681150,0.0
265740,9860,10500,9720,10400,20547,208172310,4.94
354200,7120,7870,7120,7730,25234,192143280,6.62
093510,2245,2245,2245,2245,1,2245,12.25
208860,0,0,0,2205,0,0,0.0
183490,15100,16000,15100,15600,84159,1315754050,3.31
085310,842,867,842,867,39527,34015742,2.73
182400,14200,15650,14200,15350,386118,5820619650,8.87
348370,45350,47950,45150,47700,148317,7012647800,6.47
069410,5160,5420,5160,5420,19795,105462160,5.04
227950,1380,1415,1375,1410,155471,217326410,1.44
291230,6430,6780,6430,6720,139744,933386580,5.0
198080,2285,2405,2275,2405,18023,42524130,5.95
048830,1905,1965,1900,1960,115690,225283055,3.16
096870,3385,3495,3265,3495,10665,36704600,3.25
276240,512,678,512,650,8543,4511490,8.33
900140,2790,2875,2625,2850,173784,488649405,3.07
376190,6880,7140,6880,7140,17969,126580680,3.33
061970,8020,8390,8020,8350,147540,1220314960,4.38
138690,0,0,0,982,0,0,0.0
290650,30450,31500,30000,31150,133801,4142307300,3.32
066970,201700,215000,201400,212200,866188,182365433400,5.68
156100,9820,10300,9720,10200,60716,610731500,5.05
311060,3885,4350,3885,4350,5,19890,11.97
073110,7360,7630,7360,7600,14381,108697500,2.84
083310,11400,11750,11300,11450,78386,903125350,0.44
037950,1090,1135,1090,1135,378615,423872435,4.13
170920,8400,8580,8390,8480,4047,34184590,0.95
058630,7070,7410,7060,7400,246224,1790327300,5.26
058970,15050,15800,14850,15550,19182,295312550,3.67
019590,1175,1270,1175,1235,914306,1127833605,5.11
169330,3455,3535,3455,3535,53368,187100730,2.02
097520,30150,31650,30150,31400,68493,2142017950,4.67
179290,9210,9560,9150,9450,373996,3512486650,3.17
009780,5580,5900,5580,5780,19837,113259120,3.58
123040,4070,4225,4070,4195,45124,187796035,3.07
323230,833,869,828,856,50385,42330999,2.27
033160,10450,10750,10200,10700,126268,1336307250,3.38
347890,7920,8150,7920,8060,91160,733361990,1.77
033310,6080,6180,6030,6170,130547,800858540,1.98
259630,14900,15500,14750,15000,81404,1221832450,0.67
065150,589,603,550,569,645145,366093417,-4.05
115960,16300,17100,16300,16950,25310,426413700,2.42
090740,0,0,0,2105,0,0,0.0
060850,7700,8000,7700,7980,3482,27599280,3.77
014440,3410,3560,3410,3545,40473,140401345,3.05
007530,2700,2755,2670,2755,58890,167086845,2.04
143540,1430,1505,1430,1500,441320,653996775,4.9
111770,38800,39000,37700,38650,84321,3250160800,0.78
009970,47200,48000,46400,47100,12776,599184100,-0.21
003520,3400,3530,3400,3510,242187,844799595,3.24
000670,540000,543000,532000,538000,384,206774000,0.75
036560,8120,8360,8120,8330,8085,66808480,2.08
006740,7180,7250,6990,7170,89043,636346440,1.41
012280,1040,1070,1025,1065,161938,170867655,4.93
265560,11250,11950,10950,11600,121813,1404501650,2.2
012160,733,758,733,758,74428,55840959,3.41
036000,1795,1870,1795,1840,19079,34798765,2.22
250930,1230,1265,1215,1265,28653,35642875,2.85
053280,5980,6180,5970,6130,17760,108231950,2.51
015360,34700,35050,34400,35050,944,32819100,1.01
122640,6280,6390,6220,6340,31942,200802480,0.96
900300,348,361,345,354,1241876,438412669,3.21
045060,3615,3700,3585,3635,10055,36447295,0.97
080520,5110,5340,5110,5330,69640,366417930,4.1
007310,438000,445000,430500,433000,2935,1275294500,-1.03
039830,7510,7740,7510,7740,21928,167282310,3.2
322310,13600,14200,13550,14150,6277,88131650,4.81
046120,5630,5840,5450,5760,797197,4518048550,1.23
014940,2855,2900,2820,2855,78115,222237195,0.88
002630,718,762,718,761,425921,320240646,4.97
065500,1520,1580,1520,1580,49654,76856460,3.95
271560,108000,108500,101500,105000,221429,22953154500,-2.78
001800,15400,15400,14800,15000,97840,1469497850,-2.28
010470,6590,6850,6560,6780,379398,2537410950,2.42
352910,10650,10950,10450,10700,53351,570291250,2.39
053980,4885,6460,4885,6190,3616120,21673728455,24.3
052420,0,0,0,2150,0,0,0.0
241790,10500,10850,10500,10800,25863,276377950,3.85
329020,1600,1600,1300,1545,25,38590,3.0
039200,26800,27600,26350,27500,111557,3031382800,4.56
226400,2930,2975,2875,2915,24138,70109930,0.17
031510,1645,1730,1645,1730,53706,91485160,3.59
048260,96900,98500,95200,97500,93485,9098412800,1.77
138080,21500,22100,21500,22000,16926,369541050,2.33
080580,21150,21700,20950,21400,19869,424533950,0.47
067170,7130,7440,7010,7400,72603,530296660,3.64
353590,10750,11150,10750,11050,80094,880147800,3.76
173130,6440,6740,6340,6720,533211,3513701420,4.35
049480,2655,2785,2650,2740,789734,2151408300,4.58
309930,3025,3065,2970,3060,52650,159519790,0.99
244460,5790,5810,5680,5760,55746,319461730,1.41
226950,20600,21600,20150,21500,111929,2350383150,5.91
057540,2595,2600,2515,2565,4865791,13162544625,0.59
131030,5930,6130,5880,6110,9801,59048830,3.04
082210,5290,5380,5230,5340,274647,1460899170,0.0
