티커,시가,고가,저가,종가,거래량,거래대금,등락률
133820,2735,2735,2530,2620,179618,465998225,-3.32
061250,2460,2565,2335,2430,1031383,2537888350,-1.22
010660,2405,2475,2340,2370,74505,177900955,-2.27
000850,32000,32450,30500,30500,2577,80057400,-2.71
016580,16150,16150,15800,16150,32542,520768900,0.0
032560,6740,6790,6470,6560,77534,510595130,-2.38
004800,80000,80500,78100,79000,33385,2638349800,-1.25
094280,14700,14700,14000,14050,10013,141573900,-3.77
097870,10100,10150,9270,9530,411369,3973065110,-6.57
298040,63000,63700,60400,60600,40918,2522174700,-2.1
298050,373000,377000,361000,370500,25665,9502756500,-0.27
298020,345000,346500,334000,340000,13801,4672335000,-1.16
298000,191000,192500,178500,181000,15868,2916426500,-6.46
093370,17900,18200,17250,17650,1951683,34405630250,1.73
081660,28900,28900,27200,28200,432724,12030914200,-3.59
290270,4100,4170,3990,3995,17582,71242440,-4.08
005870,7030,7060,6580,6730,175550,1194867800,-3.58
353190,1110,1130,1050,1105,127553,137834280,-0.45
090710,3150,3200,2845,2890,18206535,53760840495,-9.97
205470,16200,19500,16150,18850,22936534,421262484450,18.55
115160,3150,3300,2950,3065,198828,623613260,-0.16
028080,3185,3285,2985,2995,45801,141043215,-5.82
032860,0,0,0,3640,0,0,0.0
200670,22200,22250,21500,21750,24413,530255050,-1.58
212310,6380,6380,5700,6070,623,3610400,-0.16
079980,6180,6190,5900,5960,26531,159978620,-2.77
065510,11750,11750,10550,10700,163297,1787387950,-6.96
215090,0,0,0,1505,0,0,0.0
005010,0,0,0,21950,0,0,0.0
263920,0,0,0,4555,0,0,0.0
243070,34550,34800,33700,34200,12642,430799600,-0.87
084110,21200,21200,20200,20600,22123,459059350,-2.37
145020,104600,107300,103600,104600,21867,2295654100,0.1
024060,6120,6730,6070,6120,380974,2415765330,0.0
010240,7120,7120,6390,6470,147984,979527880,-7.17
189980,2805,2870,2725,2755,154407,432479330,-1.43
000540,3200,3230,3170,3210,44955,144080195,-0.47
000547,22000,22600,22000,22600,1117,24743450,0.0
000545,6830,6830,6680,6710,1046,7069080,-1.32
003280,2030,2030,1950,1980,156554,312527310,-1.25
037440,9180,9930,8830,9120,17310745,164076520910,3.87
238490,6220,6260,5860,6100,7718,46576620,-1.93
